name;title;male;culture;mother;father;heir;house;spouse;book1;book2;book3;book4;book5;isAliveMother;isAliveFather;isAliveHeir;isAliveSpouse;isMarried;isNoble;numDeadRelations;isPopular;popularity;Dívida;Capacidade de pagamento anual;
Jaehaera Targaryen;PrincessQueen;0;Valyrian;;;;House Targaryen;Aegon III Targaryen;0;0;0;0;0;;;;0;1;1;0;0;0.280936454849498; R$ 25.348,00 ; R$ 65.396,00 ;
Myranda Royce;;0;;;;;House Royce of the Gates of the Moon;;0;1;1;1;1;;;;;0;0;0;0;0.0434782608695652; R$ 73.465,00 ; R$ 24.760,00 ;
Euron Greyjoy;;1;Ironborn;Lady of House Sunderly;Quellon Greyjoy;;;;0;0;0;0;0;1;0;;;0;0;4;1;0.739130434782608; R$ 63.455,00 ; R$ 56.449,00 ;
Wilbert Osgrey;Ser;1;;;;;House Osgrey;;0;0;0;0;0;;;;;0;1;0;0;0.020066889632107; R$ 26.216,00 ; R$ 43.351,00 ;
Lorent Lorch;Ser;0;;;;;House Lorch;;0;0;0;1;1;;;;;0;1;0;0;0.0100334448160535; R$ 83.220,00 ; R$ 65.741,00 ;
Simon Leygood;Ser;0;;;;;House Leygood;;0;0;0;0;0;;;;;0;1;0;0;0.00334448160535117; R$ 30.553,00 ; R$ 53.437,00 ;
Benfrey Frey;Ser;1;;;;;House Frey;Jyanna Frey;0;1;1;1;1;;;;1;1;1;0;0;0.0735785953177257; R$ 12.311,00 ; R$ 62.612,00 ;
Runciter;Grand Maester;1;;;;;;;0;0;0;0;0;;;;;0;1;0;0;0.244147157190635; R$ 89.116,00 ; R$ 34.996,00 ;
Jeren;;1;;;;;Night's Watch;;1;1;1;1;1;;;;;0;0;0;0;0.020066889632107; R$ 47.845,00 ; R$ 44.855,00 ;
Melly;;0;;;;;Brotherhood Without Banners;;0;0;1;0;0;;;;;0;0;0;0;0.00334448160535117; R$ 77.397,00 ; R$ 76.416,00 ;
Danwell Frey;Ser;1;;;;;House Frey;Wynafrei Whent;1;1;1;1;1;;;;1;1;1;0;0;0.180602006688963; R$ 51.389,00 ; R$ 41.999,00 ;
Osmynd;Septon;0;;;;;Faith of the Seven;;0;1;0;0;0;;;;;0;0;0;0;0.00334448160535117; R$ 62.792,00 ; R$ 26.971,00 ;
Triston Sunderland;Three Sisters;1;;;;;House Sunderland;;0;0;0;1;1;;;;;0;1;0;0;0.0301003344481605; R$ 75.571,00 ; R$ 36.764,00 ;
Hugor of the Hill;King of the Andals;1;Andals;;;;;;0;0;0;0;1;;;;;0;1;0;0;0.0501672240802675; R$ 95.111,00 ; R$ 51.111,00 ;
Donnel Locke;Ser;0;;;;;House Locke;;0;1;1;1;0;;;;;0;1;0;0;0.0367892976588628; R$ 67.357,00 ; R$ 38.947,00 ;
Hobb;;1;;;;;Night's Watch;;1;1;1;1;1;;;;;0;0;0;0;0.0434782608695652; R$ 5.859,00 ; R$ 41.540,00 ;
Harry Sawyer;Ser;0;;;;;House Sawyer;;0;0;0;1;0;;;;;0;1;0;0;0.0167224080267558; R$ 85.489,00 ; R$ 41.665,00 ;
Harlan Hunter;Ser;1;;;;;House Hunter;;1;0;0;1;1;;;;;0;1;0;0;0.0267558528428093; R$ 8.375,00 ; R$ 75.803,00 ;
Roose Ryswell;;1;Northmen;;;;House Ryswell;;0;0;0;1;1;;;;;0;0;0;0;0.0301003344481605; R$ 97.632,00 ; R$ 50.316,00 ;
Kedge Whiteye;;1;;;;;Night's Watch;;0;1;1;1;1;;;;;0;0;0;0;0.0367892976588628; R$ 36.306,00 ; R$ 53.497,00 ;
Dancy;;0;;;;;Chataya's brothel;;0;1;1;1;1;;;;;0;0;0;0;0.040133779264214; R$ 80.162,00 ; R$ 79.057,00 ;
Halmon Paege;Ser;1;;;;;House Paege;;0;1;1;1;1;;;;;0;1;0;0;0.0167224080267558; R$ 72.447,00 ; R$ 72.672,00 ;
Alysanne Bracken;;0;;;;;House Bracken;;0;0;0;0;1;;;;;0;0;0;0;0.0334448160535117; R$ 65.776,00 ; R$ 68.604,00 ;
Stannis Seaworth;;1;;;;;House Seaworth;;0;1;1;1;1;;;;;0;0;0;0;0.0568561872909698; R$ 88.157,00 ; R$ 40.025,00 ;
Roone;;1;;;;;;;0;0;0;1;0;;;;;0;0;0;0;0.040133779264214; R$ 78.870,00 ; R$ 69.241,00 ;
Gladden Wylde;Ser;1;;;;;House Wylde;;1;0;0;0;0;;;;;0;1;0;0;0.0167224080267558; R$ 17.378,00 ; R$ 46.318,00 ;
Darla Deddings;Lady;0;;;;;House Deddings;;0;0;0;0;0;;;;;0;1;0;0;0.0100334448160535; R$ 44.448,00 ; R$ 61.845,00 ;
Miklaz;Cupbearer;0;Ghiscari;;;;;;0;0;0;0;1;;;;;0;1;0;0;0.0167224080267558; R$ 16.490,00 ; R$ 66.301,00 ;
Mollos;Archmaester;0;;;;;;;0;0;0;1;0;;;;;0;1;0;0;0.0100334448160535; R$ 59.467,00 ; R$ 28.101,00 ;
Meribald;Septon;1;;;;;Faith of the Seven;;0;0;0;1;0;;;;;0;0;0;0;0.103678929765886; R$ 81.793,00 ; R$ 32.623,00 ;
Gorold Goodbrother;Lord of Hammerhorn;1;Ironborn;;;;House Goodbrother;;0;1;1;1;1;;;;;0;1;0;0;0.0802675585284281; R$ 81.407,00 ; R$ 76.208,00 ;
Blind Doss;;0;Free folk;;;;;;0;0;0;0;0;;;;;0;0;0;0;0; R$ 44.122,00 ; R$ 57.496,00 ;
Meg;;0;;;;;Brotherhood Without Banners;;0;0;0;1;0;;;;;0;0;0;0;0.0100334448160535; R$ 84.520,00 ; R$ 59.190,00 ;
Lynesse Hightower;;1;;;;;House Hightower;Jorah Mormont;0;1;1;1;1;;;;1;1;0;1;0;0.11705685618729; R$ 89.207,00 ; R$ 73.141,00 ;
Lothar Mallery;Lord;0;;;;;House Mallery;;1;0;1;0;0;;;;;0;1;0;0;0.0167224080267558; R$ 55.765,00 ; R$ 34.620,00 ;
Harlon Greyjoy;;1;Ironborn;;;;House Greyjoy;;0;0;0;1;0;;;;;0;0;0;0;0.0635451505016722; R$ 71.040,00 ; R$ 57.504,00 ;
Quill;;1;Braavosi;;;;;;0;0;0;1;0;;;;;0;0;0;0;0.0167224080267558; R$ 17.152,00 ; R$ 56.659,00 ;
Deziel Dalt;Knight;1;;;;;House Dalt;;0;0;1;1;1;;;;;0;1;0;0;0.0267558528428093; R$ 62.787,00 ; R$ 38.949,00 ;
Lorent Tyrell;;0;;;;;House Tyrell;;0;0;1;1;0;;;;;0;0;0;0;0.127090301003344; R$ 2.248,00 ; R$ 49.574,00 ;
Hunnimore;Maester;0;;;;;;;0;0;0;0;0;;;;;0;1;0;0;0; R$ 76.820,00 ; R$ 25.935,00 ;
Hazrak zo Loraq;;1;Ghiscari;;;;House of Loraq;;0;0;0;0;1;;;;;0;0;0;0;0.0100334448160535; R$ 45.664,00 ; R$ 65.646,00 ;
Michael Mertyns;Ser;1;;;;;House Mertyns;;0;0;0;1;0;;;;;0;1;0;0;0.00668896321070234; R$ 6.498,00 ; R$ 56.130,00 ;
Jon Fossoway;Knight;1;Reach;;;;House Fossoway of New Barrel;Janna Tyrell;0;1;0;0;0;;;;1;1;1;0;0;0.187290969899665; R$ 98.654,00 ; R$ 43.851,00 ;
Shortear;;0;westermen;;;;House Lannister;;0;0;0;1;0;;;;;0;0;0;0;0.0133779264214046; R$ 39.068,00 ; R$ 72.354,00 ;
Mandon Moore;Ser;1;Valemen;;;;House Moore;;1;1;1;0;0;;;;;0;1;0;0;0.120401337792642; R$ 44.507,00 ; R$ 46.405,00 ;
Orbert Caswell;Lord Commander of the Night's Watch;1;;;;;House Caswell;;0;0;0;1;0;;;;;0;1;0;0;0.0568561872909698; R$ 98.812,00 ; R$ 75.392,00 ;
Omer Blackberry;;0;;;;;House Blackberry;;0;0;1;1;1;;;;;0;0;0;0;0.0234113712374581; R$ 97.295,00 ; R$ 57.978,00 ;
Howland Reed;Greywater Watch;1;Crannogmen;;;;House Reed;Jyana;1;1;1;1;1;;;;1;1;1;0;0;0.177257525083612; R$ 5.818,00 ; R$ 55.849,00 ;
Osha;;1;Free folk;;;;House Stark;;1;1;1;1;1;;;;;0;0;0;0;0.250836120401337; R$ 99.350,00 ; R$ 76.048,00 ;
Prendahl na Ghezn;;1;Ghiscari;;;;Stormcrows;;0;0;1;0;0;;;;;0;0;0;0;0.040133779264214; R$ 98.675,00 ; R$ 30.467,00 ;
Donal Noye;;1;;;;;House Baratheon;;1;1;1;1;1;;;;;0;0;0;0;0.140468227424749; R$ 52.364,00 ; R$ 35.442,00 ;
Spotted Pate of Maidenpool;;1;;;;;Night's Watch;;0;0;1;0;0;;;;;0;0;0;0;0.0133779264214046; R$ 61.930,00 ; R$ 52.829,00 ;
Notch;;0;;;;;Brotherhood without Banners;;0;0;1;1;0;;;;;0;0;0;0;0.0133779264214046; R$ 59.875,00 ; R$ 60.887,00 ;
Randa;;0;;;;;;;0;0;1;0;0;;;;;0;0;0;0;0.00334448160535117; R$ 85.600,00 ; R$ 60.113,00 ;
Alannys Harlaw;Iron Islands;0;Ironborn;;;;House Greyjoy;Balon Greyjoy;1;1;0;1;1;;;;0;1;1;0;0;0.237458193979933; R$ 30.341,00 ; R$ 75.478,00 ;
Vickon Botley;;1;Ironborn;;;;House Botley;;0;0;0;1;0;;;;;0;0;0;0;0.0468227424749163; R$ 45.711,00 ; R$ 44.770,00 ;
Bearded Ben;;1;;;;;Night's Watch;;0;0;0;1;1;;;;;0;0;0;0;0.0234113712374581; R$ 11.968,00 ; R$ 50.696,00 ;
Tytos Lannister;Casterly Rock;1;;;;;House Lannister;Jeyne Marbrand;0;0;1;1;1;;;;1;1;1;4;0;0.210702341137123; R$ 51.337,00 ; R$ 59.218,00 ;
Jeyne Poole;;0;Northmen;;;;House Poole;Ramsay Bolton;1;1;1;1;1;;;;1;1;0;1;1;0.384615384615384; R$ 25.717,00 ; R$ 44.877,00 ;
Tristan Ryger;;0;;;;;House Ryger;;0;0;1;0;0;;;;;0;0;0;0;0.00668896321070234; R$ 73.505,00 ; R$ 63.839,00 ;
Aegon Targaryen (son of Baelon);Prince;1;Valyrian;;;;House Targaryen;;0;0;0;0;0;;;;;0;1;0;0;0; R$ 10.494,00 ; R$ 54.933,00 ;
Mellei;;0;;;;;House Martell;;0;0;0;1;0;;;;;0;0;0;0;0.0100334448160535; R$ 19.359,00 ; R$ 25.045,00 ;
Brandon Stark (son of Cregan);Winterfell;1;Northmen;;;;House Stark;Alys Karstark;0;1;0;0;0;;;;1;1;1;0;0;0.1438127090301; R$ 12.660,00 ; R$ 72.449,00 ;
Josua Willum;;1;;;;;House Willum;;0;1;0;0;0;;;;;0;0;0;0;0.0133779264214046; R$ 43.716,00 ; R$ 53.380,00 ;
Aethan;;0;;;;;Night's Watch;;0;0;1;0;0;;;;;0;0;0;0;0.0100334448160535; R$ 66.815,00 ; R$ 34.032,00 ;
Melwyn Sarsfield;Ser;1;;;;;House Sarsfield;Shierle Swyft;0;0;1;1;0;;;;1;1;1;0;0;0.0301003344481605; R$ 16.680,00 ; R$ 61.288,00 ;
Steffarion Sparr;;1;Ironborn;;;;House Sparr;;0;0;0;1;0;;;;;0;0;0;0;0.020066889632107; R$ 66.706,00 ; R$ 45.798,00 ;
Mellara Rivers;;0;;;;;House Frey;;0;1;1;1;1;;;;;0;0;0;0;0.0167224080267558; R$ 38.811,00 ; R$ 65.943,00 ;
Rhaegar Frey;;1;;;;;House Frey;Jeyne Beesbury;0;1;1;1;1;;;;1;1;0;0;0;0.133779264214046; R$ 46.997,00 ; R$ 27.429,00 ;
Clement Crabb;Ser;1;;;;;House Crabb;;0;0;0;1;0;;;;;0;1;0;0;0.0133779264214046; R$ 79.800,00 ; R$ 79.725,00 ;
Arlan of Pennytree;Ser;1;;;;;;;0;0;0;0;0;;;;;0;1;0;0;0.103678929765886; R$ 52.555,00 ; R$ 33.786,00 ;
Sam Stoops;;1;;;;;House Osgrey;;0;0;0;0;0;;;;;0;0;0;0;0.00334448160535117; R$ 8.365,00 ; R$ 51.068,00 ;
Clarence Charlton;Ser;0;;;;;House Charlton;;0;0;0;0;0;;;;;0;1;0;0;0.0133779264214046; R$ 13.741,00 ; R$ 75.726,00 ;
Kromm;;0;ironborn;;;;House Greyjoy;;0;1;0;0;0;;;;;0;0;0;0;0.00668896321070234; R$ 50.380,00 ; R$ 34.164,00 ;
Lucas Nayland;Ser;0;;;;;House Nayland;;0;0;0;0;0;;;;;0;1;0;0;0.00334448160535117; R$ 45.637,00 ; R$ 48.908,00 ;
Dagon Ironmaker;;1;Ironborn;;;;House Ironmaker;;0;0;0;1;0;;;;;0;0;0;0;0.0167224080267558; R$ 560,00 ; R$ 49.773,00 ;
Layna;;0;;;;;;;0;1;0;0;0;;;;;0;0;0;0;0.0234113712374581; R$ 96.718,00 ; R$ 38.473,00 ;
Bryce Caron;Nightsong;1;;;;;House Caron;;1;1;0;0;1;;;;;0;1;0;0;0.0668896321070234; R$ 2.182,00 ; R$ 34.638,00 ;
Jhaqo;KhalKo (formerly);0;Dothraki;;;;;;1;1;1;1;1;;;;;0;1;0;0;0.0668896321070234; R$ 94.601,00 ; R$ 23.600,00 ;
Omer Florent;Maester;0;;;;;;;0;1;1;1;0;;;;;0;1;0;0;0.0702341137123745; R$ 76.958,00 ; R$ 32.909,00 ;
Jory Cassel;Captain of the guard;1;Northmen;;;;House Cassel;;1;1;1;0;1;;;;;0;1;1;0;0.170568561872909; R$ 28.227,00 ; R$ 34.637,00 ;
Steffon Hollard;Ser;0;;;;;House Hollard;;0;0;0;1;0;;;;;0;1;0;0;0.0267558528428093; R$ 58.013,00 ; R$ 29.712,00 ;
Mollander;;1;;;;;;;0;0;0;1;0;;;;;0;0;0;0;0.0367892976588628; R$ 46.705,00 ; R$ 29.942,00 ;
Cutjack;;1;;;;;;;0;1;0;0;0;;;;;0;0;0;0;0.0334448160535117; R$ 12.312,00 ; R$ 40.272,00 ;
Great Walrus;;1;Free Folk;;;;;;0;0;0;0;1;;;;;0;0;0;0;0.0133779264214046; R$ 90.762,00 ; R$ 71.092,00 ;
Gared;;1;;;;;Night's Watch;;1;1;0;0;0;;;;;0;0;0;0;0.0936454849498327; R$ 35.286,00 ; R$ 40.788,00 ;
Owen Norrey;;0;Northern mountain clans;;;;House Norrey;;0;0;1;1;0;;;;;0;0;0;0;0.0301003344481605; R$ 42.361,00 ; R$ 30.910,00 ;
Serra;;0;Lysene;;;;;Illyrio Mopatis;0;0;0;0;1;;;;1;1;0;0;0;0.0167224080267558; R$ 53.960,00 ; R$ 40.394,00 ;
Moqorro;Slave of R'hllor;1;;;;;R'hllor;;0;0;0;0;1;;;;;0;1;0;0;0.123745819397993; R$ 75.115,00 ; R$ 28.335,00 ;
Lord Caswell;Bitterbridge;1;;;;;House Caswell;;0;0;0;0;1;;;;;0;1;0;0;0.0133779264214046; R$ 57.709,00 ; R$ 62.783,00 ;
Wyman Manderly;Lord of White Harbor;1;;;;;House Manderly;;1;1;1;1;1;;;;;0;1;0;1;0.354515050167224; R$ 3.878,00 ; R$ 50.523,00 ;
Alys Arryn;;0;;;;;House Arryn;Elys Waynwood;0;0;0;1;0;;;;1;1;0;1;0;0.0802675585284281; R$ 89.834,00 ; R$ 27.747,00 ;
Nestor Royce;Keeper of the Gates of the Moon;1;;;;;House Royce of the Gates of the Moon;;1;1;1;1;1;;;;;0;1;0;0;0.0869565217391304; R$ 39.370,00 ; R$ 73.124,00 ;
Nissa Nissa;;1;;;;;;Azor Ahai;0;1;0;0;0;;;;1;1;0;0;0;0.020066889632107; R$ 17.969,00 ; R$ 48.277,00 ;
Mudge (brotherhood);;0;;;;;Brotherhood without banners;;0;0;0;0;0;;;;;0;0;0;0;0; R$ 64.378,00 ; R$ 27.707,00 ;
Hubard Rambton;Ser;1;;;;;House Rambton;;0;1;1;0;0;;;;;0;1;0;0;0.020066889632107; R$ 18.579,00 ; R$ 45.875,00 ;
Willem Wylde;Ser;1;;;;;House Wylde;;0;0;0;0;0;;;;;0;1;0;0;0.020066889632107; R$ 87.887,00 ; R$ 26.586,00 ;
Ned (ferryman);;1;;;;;;;0;0;0;0;0;;;;;0;0;0;0;0.00334448160535117; R$ 55.512,00 ; R$ 69.782,00 ;
Alyce;;1;;;;;;;0;0;1;1;0;;;;;0;0;0;0;0.00668896321070234; R$ 87.628,00 ; R$ 72.125,00 ;
Kyleg;;0;Free Folk;;;;;;0;0;0;0;1;;;;;0;0;0;0;0.0100334448160535; R$ 68.898,00 ; R$ 77.199,00 ;
Jon Bulwer;Blackcrown;1;;;;;House Bulwer;Victaria Tyrell;0;0;1;1;0;;;;1;1;1;0;0;0.137123745819397; R$ 68.324,00 ; R$ 30.935,00 ;
Maynard Plumm;Ser;1;;;;;House Plumm;;0;0;0;0;0;;;;;0;1;0;0;0.0234113712374581; R$ 76.774,00 ; R$ 38.432,00 ;
Morton Waynwood;Ser;1;;;;;House Waynwood;;1;1;1;1;1;;;;;0;1;0;0;0.0367892976588628; R$ 40.934,00 ; R$ 49.247,00 ;
Tywin Lannister;Casterly Rock;1;;;;;House Lannister;Joanna Lannister;1;1;1;1;1;;;;0;1;1;5;1;1; R$ 2.616,00 ; R$ 63.727,00 ;
Pudding;;0;;;;;;;0;0;0;0;0;;;;;0;0;0;0;0.00334448160535117; R$ 43.416,00 ; R$ 24.696,00 ;
Lomys;Maester;1;;;;;;;1;1;1;1;1;;;;;0;1;0;0;0.0234113712374581; R$ 21.130,00 ; R$ 23.172,00 ;
Barbrey Dustin;Barrowton;0;Northmen;;;;House Ryswell;Willam Dustin;0;0;0;1;1;;;;0;1;1;0;0;0.163879598662207; R$ 75.685,00 ; R$ 29.242,00 ;
Galyeon of Cuy;;1;;;;;;;0;0;1;0;0;;;;;0;0;0;0;0.00668896321070234; R$ 87.035,00 ; R$ 29.792,00 ;
Allard Seaworth;Lady Marya;1;;;;;House Seaworth;;0;1;1;1;1;;;;;0;1;0;0;0.0635451505016722; R$ 90.705,00 ; R$ 65.812,00 ;
Jeyne Goodbrook;;0;;;;;House Goodbrook;;0;1;1;1;0;;;;;0;0;0;0;0.0635451505016722; R$ 62.203,00 ; R$ 46.475,00 ;
Tumco Lho;Ser;1;Ghiscari;;;;;;0;0;0;0;1;;;;;0;1;0;0;0.0301003344481605; R$ 59.236,00 ; R$ 24.372,00 ;
Will Humble;;1;Ironborn;;;;House Humble;;0;0;0;1;0;;;;;0;0;0;0;0.0133779264214046; R$ 16.187,00 ; R$ 73.623,00 ;
Alyn Ambrose;;1;;;;;House Ambrose;;0;1;1;1;1;;;;;0;0;0;0;0.0334448160535117; R$ 37.542,00 ; R$ 29.325,00 ;
Timeon;;1;Dornish;;;;Brave Companions;;0;0;1;1;0;;;;;0;0;0;0;0.0568561872909698; R$ 91.134,00 ; R$ 28.682,00 ;
Roggo;;0;Braavosi;;;;;;0;0;0;1;0;;;;;0;0;0;0;0.0133779264214046; R$ 76.236,00 ; R$ 34.873,00 ;
Peter Plumm;Ser;1;;;;;House Plumm;;0;0;1;1;0;;;;;0;1;0;0;0.0267558528428093; R$ 85.776,00 ; R$ 75.405,00 ;
Lanna;;0;;;;;;;0;0;1;1;0;;;;;0;0;0;0;0.020066889632107; R$ 14.908,00 ; R$ 35.298,00 ;
Jasper Redfort;Ser;0;Valemen;;;;House Redfort;;0;0;0;1;1;;;;;0;1;0;0;0.0234113712374581; R$ 72.335,00 ; R$ 44.762,00 ;
Osney Kettleblack;Ser;1;;;;;House Kettleblack;;0;1;1;1;1;;;;;0;1;0;0;0.123745819397993; R$ 78.050,00 ; R$ 78.751,00 ;
Lucos;Septon;1;;;;;;;0;0;0;1;0;;;;;0;0;0;0;0.00668896321070234; R$ 72.586,00 ; R$ 60.006,00 ;
Marya Seaworth;Lady;0;;;;;House Seaworth;Davos Seaworth;0;1;1;1;1;;;;1;1;1;1;0;0.0635451505016722; R$ 43.958,00 ; R$ 39.789,00 ;
Garth of Greenaway;;1;;;;;Night's Watch;;0;0;1;1;1;;;;;0;0;0;0;0.0301003344481605; R$ 3.332,00 ; R$ 72.120,00 ;
Clarence Crabb (Short);Ser;1;;;;;House Crabb;;0;0;0;1;0;;;;;0;1;0;0;0.00668896321070234; R$ 46.316,00 ; R$ 25.141,00 ;
Lucamore Strong;Ser;1;;;;;House Strong;;0;0;0;1;0;;;;;0;1;0;0;0.0167224080267558; R$ 70.225,00 ; R$ 68.995,00 ;
Gyles Grafton;;1;;;;;House Grafton;;0;0;0;1;0;;;;;0;0;0;0;0.0167224080267558; R$ 76.586,00 ; R$ 30.916,00 ;
Della Frey;;0;;;;;House Frey;;0;1;1;1;0;;;;;0;0;0;0;0.0501672240802675; R$ 29.485,00 ; R$ 51.086,00 ;
Baela Targaryen;Lady;0;Valyrian;;;;House Targaryen;Alyn Velaryon;0;0;0;0;0;;;;0;1;1;0;0;0.127090301003344; R$ 52.439,00 ; R$ 76.241,00 ;
Tristifer Botley;Lordsport;1;Ironborn;;;;House Botley;;0;0;0;1;1;;;;;0;1;0;0;0.120401337792642; R$ 69.829,00 ; R$ 65.211,00 ;
Walder Brax;;0;;;;;House Brax;;0;1;1;1;0;;;;;0;0;0;0;0.11705685618729; R$ 77.034,00 ; R$ 30.052,00 ;
Denyo Terys;;1;Braavosi;;;;;;0;0;0;1;0;;;;;0;0;0;0;0.0167224080267558; R$ 88.878,00 ; R$ 28.833,00 ;
Vaemond Velaryon;Ser;1;Valyrian;;;;House Velaryon;;0;0;0;0;0;;;;;0;1;0;0;0.0301003344481605; R$ 83.151,00 ; R$ 33.631,00 ;
Kaeth;Grand Maester;1;;;;;;;0;0;1;1;0;;;;;0;1;0;0;0.260869565217391; R$ 81.375,00 ; R$ 54.360,00 ;
Elys Westerling;Ser;0;;;;;House Westerling;;0;0;1;0;0;;;;;0;1;0;0;0.0133779264214046; R$ 44.377,00 ; R$ 42.037,00 ;
Jorah Mormont;Ser;1;Northmen;;;;House Mormont;Glover;1;1;1;1;1;;;;1;1;1;1;1;0.722408026755852; R$ 88.862,00 ; R$ 55.254,00 ;
Alyssa Blackwood;Lady;0;;;;;House Blackwood;Walder Frey;0;1;1;1;1;;;;1;1;1;0;0;0.0969899665551839; R$ 92.321,00 ; R$ 27.836,00 ;
Podrick Payne;;1;;;;;House Payne;;1;1;1;1;1;;;;;0;0;0;0;0.290969899665551; R$ 63.811,00 ; R$ 45.752,00 ;
Myrielle Lannister;;0;;;;;House Lannister;;1;1;1;1;1;;;;;0;0;0;0;0.0702341137123745; R$ 45.789,00 ; R$ 72.172,00 ;
Creighton Redfort;Ser;0;Valemen;;;;House Redfort;;0;0;0;1;1;;;;;0;1;0;0;0.0234113712374581; R$ 44.708,00 ; R$ 45.595,00 ;
Alia;;0;;;;;;;0;0;0;0;0;;;;;0;0;0;0;0; R$ 5.111,00 ; R$ 59.323,00 ;
Danelle Lothston;Harrenhal;0;;;;;House Lothston;;0;0;0;1;0;;;;;0;1;0;0;0.0167224080267558; R$ 517,00 ; R$ 77.241,00 ;
Alliser Thorne;Ser;1;;;;;House Thorne;;1;1;1;1;1;;;;;0;1;0;0;0.23076923076923; R$ 72.703,00 ; R$ 33.990,00 ;
Kojja Mo;;0;Summer Isles;;;;;;0;0;0;1;0;;;;;0;0;0;0;0.0167224080267558; R$ 6.395,00 ; R$ 52.265,00 ;
Lharys;;1;;;;;House Bracken;;1;0;0;0;0;;;;;0;0;0;0;0.0167224080267558; R$ 3.715,00 ; R$ 61.938,00 ;
Porther;;1;northmen;;;;House Stark;;1;1;0;0;0;;;;;0;0;0;0;0.0100334448160535; R$ 24.170,00 ; R$ 74.943,00 ;
Hayhead;;1;Northmen;;;;House Stark;;0;1;0;0;0;;;;;0;0;0;0;0.0167224080267558; R$ 50.126,00 ; R$ 23.549,00 ;
Blane;;1;;;;;Night's Watch;;0;1;1;0;0;;;;;0;0;0;0;0.020066889632107; R$ 60.298,00 ; R$ 50.092,00 ;
Wylis Manderly;Ser;1;;;;;House Manderly;;1;1;1;1;1;;;;;0;1;0;0;0.157190635451505; R$ 56.471,00 ; R$ 71.323,00 ;
Artos Stark;;1;Northmen;;;;House Stark;Lysara Karstark;0;1;0;0;1;;;;1;1;0;0;0;0.103678929765886; R$ 75.043,00 ; R$ 56.797,00 ;
Mors Martell (brother of Doran);;1;;;;;House Martell;;0;0;0;1;0;;;;;0;0;0;0;0.0668896321070234; R$ 76.143,00 ; R$ 62.206,00 ;
Lewis Lanster;;1;;;;;Windblown;;0;0;0;0;1;;;;;0;0;0;0;0.00668896321070234; R$ 29.714,00 ; R$ 63.574,00 ;
Joss Stilwood;;1;;;;;House Clegane;;1;1;0;1;0;;;;;0;0;0;0;0.0167224080267558; R$ 40.046,00 ; R$ 68.036,00 ;
Pate (Lancewood);;1;;;;;;;0;0;1;0;0;;;;;0;0;0;0;0.00334448160535117; R$ 53.736,00 ; R$ 27.069,00 ;
Halder;;1;;;;;Night's Watch;;1;1;1;1;1;;;;;0;0;0;0;0.060200668896321; R$ 9.667,00 ; R$ 24.401,00 ;
Jeor Mormont;Bear Island;1;Northmen;;;;House Mormont;;1;1;1;1;1;;;;;0;1;0;1;0.618729096989966; R$ 62.627,00 ; R$ 68.680,00 ;
Harwyn Plumm;Ser;1;;;;;House Plumm;;0;0;1;1;0;;;;;0;1;0;0;0.0468227424749163; R$ 92.984,00 ; R$ 59.454,00 ;
Horton Redfort;Redfort;1;Valemen;;;;House Redfort;;0;0;1;1;1;;;;;0;1;0;0;0.0468227424749163; R$ 2.812,00 ; R$ 67.248,00 ;
Gendel;King-Beyond-the-Wall;1;Free Folk;;;;;;0;1;1;0;0;;;;;0;1;0;0;0.0568561872909698; R$ 82.820,00 ; R$ 49.487,00 ;
Cuger;;1;;;;;Night's Watch;;1;1;1;1;1;;;;;0;0;0;0;0.00668896321070234; R$ 24.581,00 ; R$ 29.287,00 ;
Arryk (guard);;0;;;;;House Tyrell;;0;0;0;0;0;;;;;0;0;0;0;0; R$ 50.292,00 ; R$ 57.757,00 ;
Fern;;0;;;;;;;0;0;1;0;0;;;;;0;0;0;0;0.00668896321070234; R$ 81.229,00 ; R$ 58.775,00 ;
Boremund Harlaw;Harridan Hill;1;Ironborn;;;;House Harlaw of Harridan Hill;;0;0;0;1;1;;;;;0;1;0;0;0.0635451505016722; R$ 39.417,00 ; R$ 65.737,00 ;
Gavin;;0;Free Folk;;;;;;0;0;0;0;1;;;;;0;0;0;0;0.00668896321070234; R$ 1.297,00 ; R$ 67.458,00 ;
Eleyna Westerling;;0;;;;;House Westerling;;0;0;1;1;0;;;;;0;0;0;0;0.0468227424749163; R$ 72.078,00 ; R$ 70.811,00 ;
Willum;Ser;1;;;;;;;1;0;0;0;0;;;;;0;1;0;0;0; R$ 13.447,00 ; R$ 53.405,00 ;
Andros Brax;Hornvale;1;;;;;House Brax;;1;0;1;0;0;;;;;0;1;0;0;0.0535117056856187; R$ 89.903,00 ; R$ 48.858,00 ;
Lucion Lannister;Ser;0;;;;;House Lannister;;0;0;1;1;1;;;;;0;1;0;0;0.0668896321070234; R$ 77.971,00 ; R$ 51.154,00 ;
Patchface;;1;;;;;House Baratheon of Dragonstone;;0;1;1;1;1;;;;;0;0;0;0;0.107023411371237; R$ 88.481,00 ; R$ 28.231,00 ;
Cadwyl;;1;Ironborn;;;;House Greyjoy;;0;1;1;0;0;;;;;0;0;0;0;0.0100334448160535; R$ 61.457,00 ; R$ 61.256,00 ;
Addison Hill;Ser;1;;;;;House Swyft;;0;0;0;1;0;;;;;0;1;0;0;0.267558528428093; R$ 10.822,00 ; R$ 74.907,00 ;
